Well_ID,X,Y,Depth,Porosity,Perm,AI,Density,Comp_vel,E,Vs,G,layer,lith_id,Log_perm,mindist,avg_inv_dist,avg_sq_inv_dist,avg_sqrt_inv_dist,log_mindist,Top_depth,interval,distance to woc,distance to fault,fault indicator,Avg_perm,thickness,bottom to woc,sand prp.,sandshaly prp.,k/log_mindist,area_poly,woc rise 0,woc rise 1,woc rise 2,woc rise 3,bottom to woc 1,bottom to woc 2,bottom to woc 3,Cumoil1,Cumoil2,Cumoil3,Cumwater1,Cumwater2,Cumwater3,total1,total2,total3,prod_o1,prod_o2,prod_o3,prod_w1,prod_w2,prod_w3,oil12,oil23,water12,water23,wcut1,wcut2,wcut3,wcutincrease1,wcutincrease2,dp_1,dp_2,dp_3
Well_no_56,4925.0,8525.0,3057.919999999999,0.11517841171319838,97.2125259387794,7430944.938088951,2.261918619400061,3367.8833084771018,24.98770340379253,1672.964908057954,6.339690693804323,9.5,1.95,4.5369378649954495,430.1162633521315,0.006313899138594248,1.0724708743576671e-05,0.15757030069116165,6.064055552030229,3050.9175207419453,0.5876239629027851,9.480000000000018,1202.0815280171305,0.0,97.21252593877942,9.5,4.730000000000018,0.34999999999999987,0.5999999999999999,16.030942511110883,522.6142443317473,0,0.5451783793790055,0.8665663905911752,1.105460758220528,4.184821620621013,3.863433609408843,3.62453924177949,273.24,415.51,509.18,339.87,824.72,1377.9,613.11,1240.23,1887.0800000000002,273.24,142.26999999999998,93.67000000000002,339.87,484.85,553.1800000000001,-0.47932220758307725,-0.34160399240879996,0.4265748668608586,0.14093018459317322,0.5543377208005089,0.7731375175405026,0.8551905387647831,0.39470486768251845,0.10612991785123395,99.66018302597918,99.66018302597918,99.66018302597918
Well_no_57,5775.0,5125.0,3050.879999999999,0.13664858929520765,114.60614468191241,7296925.292619173,2.1733411563400162,3491.3120867557327,25.561237304500004,1692.6212571276424,5.9444969292041865,9.5,2.55,4.691766908914017,380.78865529319523,0.005750329722282412,1.016324998708422e-05,0.14800901159069774,5.942244510701356,3045.865298835941,0.4882350582028948,16.519999999999982,-601.0407640085652,1.0,114.60614468191243,9.5,11.769999999999982,0.6999999999999997,0.8499999999999999,19.286676015353926,1822.343579656005,0,1.7837530426094321,2.681933240777281,3.255992498560807,9.98624695739055,9.0880667592227,8.514007501439174,713.41,1092.2,1345.3,222.96,722.98,1414.5,936.37,1815.18,2759.8,713.41,378.7900000000001,253.0999999999999,222.96,500.02,691.52,-0.4690430467753464,-0.33181974180944623,1.2426444205238605,0.3829846806127755,0.23811100312910496,0.5689739534142761,0.7320615697317441,1.3895323858922037,0.28663459080827564,127.53927124009513,127.53927124009513,127.53927124009513
Well_no_58,6025.0,6975.0,3054.2200000000007,0.1547251698796891,224.0556039086207,7071936.4531118,1.946625033066605,3702.940483882343,26.218177703370213,1638.423988751679,5.190385682657324,9.5,2.7,5.291555566015477,353.55339059327366,0.007529162242446456,1.6299480396787906e-05,0.1701562684787224,5.868034508142217,3049.1346153602717,0.49176923198640454,13.180000000000291,883.8834764831843,0.0,224.0556039086206,9.5,8.430000000000291,0.8000000000000002,0.9,38.18239371253378,372.32752944351734,0,1.2807706647555956,1.9472572483321646,2.3912870066425365,7.149229335244695,6.482742751668127,6.038712993357755,759.83,1123.7,1372.2,564.54,1575.4,2810.7,1324.37,2699.1000000000004,4182.9,759.83,363.87,248.5,564.54,1010.8600000000001,1235.2999999999997,-0.5211165655475567,-0.3170637865171627,0.7905905693130694,0.22202876758403692,0.42627060413630635,0.7353152982767526,0.8325245990025609,0.724996495516319,0.13220084085510408,142.3836297423534,142.3836297423534,142.3836297423534
Well_no_59,2925.0,3325.0,3054.629999999999,0.12835284943225894,111.0058741835644,7278630.134502009,1.9535384076567825,3858.155329460763,27.475938889715003,1688.1613506573162,5.304348531642723,9.5,2.15,4.4943834894402785,559.0169943749477,0.005624652836493803,8.3890943572569e-06,0.14882965491591105,6.3261798740792985,3050.1322596820614,0.46238701589691117,12.769999999999982,-3889.087296526011,1.0,111.0058741835644,9.5,8.019999999999982,0.55,0.8000000000000002,17.547062586442827,584.2315565886795,0,1.2308694939096718,1.8893350029554516,2.332423653029076,6.78913050609031,6.13066499704453,5.687576346970905,498.26,763.73,942.01,259.93,754.05,1378.1,758.19,1517.78,2320.1099999999997,498.26,265.47,178.27999999999997,259.93,494.11999999999995,624.05,-0.4672058764500461,-0.32843635815723077,0.9009733389758778,0.26295231927467017,0.3428296337329693,0.6505088271304256,0.7777971657547393,0.897469655838177,0.19567503670291125,105.40227974119303,105.40227974119303,105.40227974119303
Well_no_60,3125.0,6325.0,3052.800000000001,0.11474829092055279,123.48009925594275,7439659.182863375,1.9901891333315327,3811.9750565203744,28.416215968260275,1674.5683564355954,5.636273611414484,9.5,1.75,4.534731187795128,427.2001872658765,0.006217288865748254,1.0521278891760837e-05,0.1561355866803656,6.057252726002344,3049.2761836203786,0.41369081898108107,14.599999999999909,-1626.3455967290586,1.0,123.48009925594275,9.5,9.849999999999909,0.45,0.5999999999999999,20.38549567626131,507.61314935598523,0,0.7237061672336599,1.133590854213257,1.4264914256957513,9.12629383276625,8.716409145786653,8.423508574304158,448.42,667.44,812.2,207.79,639.24,1195.5,656.21,1306.68,2007.7,448.42,219.02000000000004,144.76,207.79,431.45000000000005,556.26,-0.5115739708309174,-0.33905579399141644,1.0763751864863567,0.2892803337582569,0.31665168162630863,0.6632896213507157,0.7935008986904796,1.0946979278432705,0.196311344469107,119.91008145409458,119.91008145409458,119.91008145409458
Well_no_61,3925.0,4625.0,3050.940000000001,0.158589755960331,182.41027653937792,7083301.066900002,2.068416661563913,3547.2604185119153,25.725659380310844,1649.2027933566121,5.937423525557796,9.5,2.8,4.9857320846885855,320.1562118716426,0.006823215944807214,1.447449084540663e-05,0.16075431503101548,5.768809038780301,3046.8355193022167,0.44272403488910184,16.460000000000036,-2262.7416997969513,1.0,182.41027653937783,9.5,11.710000000000036,0.9,0.9,31.62009269385435,454.60279476346074,0,1.4665333188431788,2.2273768482238,2.7267518407385056,10.243466681156857,9.482623151776236,8.983248159261532,1289.8,2015.5,2514.5,490.87,1572.1,3052.6,1780.67,3587.6,5567.1,1289.8,725.7,499.0,490.87,1081.23,1480.5,-0.4373546286245929,-0.3123880391346287,1.2026809542241326,0.36927388252268245,0.27566590103725,0.5983795719812056,0.7479161404395049,1.1706695305065973,0.24990252919763126,167.88197082178317,167.88197082178317,167.88197082178317
Well_no_62,1375.0,2775.0,3059.75,0.14658983647682428,122.05856423119978,7184872.494626842,1.8576636967911242,3891.3771699138283,28.2115580025473,1671.6144940223305,5.0289520659784985,9.5,2.55,4.702479863585144,632.4555320336761,0.005037376314442661,6.498489382937457e-06,0.14153635969881734,6.449609913045063,3054.3455703864915,0.5077214806753545,7.650000000000091,-5374.011537017762,1.0,122.05856423119981,9.5,2.900000000000091,0.6500000000000001,0.9499999999999996,18.92495296255401,2000.0,0,0.7674865722743349,1.2165286358134013,1.541115475458302,2.132513427725756,1.6834713641866896,1.3588845245417889,558.84,899.77,1146.0,854.72,1989.9,3318.9,1413.56,2889.67,4464.9,558.84,340.92999999999995,246.23000000000002,854.72,1135.18,1329.0,-0.3899327177725289,-0.2777696301293519,0.32813084986896296,0.17073944220299858,0.6046577435694276,0.7690348280277216,0.8436863188232829,0.27185145019054907,0.0970716644745644,79.80234523180815,79.80234523180815,79.80234523180815
Well_no_63,5525.0,8125.0,3057.0299999999993,0.13286148099777972,85.80719838337889,7292847.468091208,2.253900526443147,3361.3307814434593,24.653856414153555,1664.3123799944374,6.196843829566623,9.5,2.25,4.358531744352642,721.1102550927976,0.005176844503370668,6.729577405104193e-06,0.1438208991771527,6.580792045278803,3050.9740097256213,0.5402995137189919,10.36999999999989,1343.5028842544405,0.0,85.80719838337887,9.5,5.619999999999891,0.45,0.8000000000000002,13.039038126867833,674.8868323096484,0,0.7424450826164833,1.1583290973826008,1.4546540729224962,4.877554917383407,4.46167090261729,4.165345927077395,695.63,1044.2,1287.0,584.62,1507.9,2618.4,1280.25,2552.1000000000004,3905.4,695.63,348.57000000000005,242.79999999999995,584.62,923.2800000000001,1110.5,-0.4989146529045613,-0.3034397681957715,0.5792822688241936,0.20277705571440938,0.45664518648701424,0.7259346621063804,0.820586713958472,0.5897127213603597,0.1303864614722325,123.2406125316891,123.2406125316891,123.2406125316891
Well_no_64,2775.0,8825.0,3059.330000000001,0.13014470316575305,65.2192530359973,7363314.192350002,1.974144653692525,3721.2212644237925,28.624922345143762,1676.6774729999997,5.190719127111586,9.5,2.15,4.104851864922763,400.0,0.0059126975015371015,1.0340660815789959e-05,0.1505192823039637,5.991464547107982,3050.807847536584,0.6636076231707875,8.070000000000164,-106.0660171779821,1.0,65.21925303599731,9.5,3.3200000000001637,0.45,0.8499999999999999,10.885360753319985,697.9797174759731,0,0.2698407580477362,0.4564905891567006,0.6114248894586976,3.0501592419524277,2.863509410843463,2.7085751105414664,373.5,576.88,723.75,456.87,1110.7,1861.1,830.37,1687.58,2584.85,373.5,203.38,146.87,456.87,653.83,750.3999999999999,-0.45547523427041503,-0.2778542629560428,0.43110731717994183,0.14769894315035992,0.5502005130243145,0.7627419185497137,0.8363145987272506,0.3862980867776955,0.09645815758681359,79.92496244241738,79.92496244241738,79.92496244241738
Well_no_65,2225.0,6525.0,3055.4700000000007,0.11679287136589209,86.56442424993541,7426201.434143734,1.875635048780569,4126.65521588589,29.826425372500005,1683.8659686094961,5.437722565101436,9.5,1.9,4.27406407861221,531.5072906367325,0.005414131279854906,7.77248548497058e-06,0.14610610180886063,6.275716914784314,3051.4580132422616,0.43809933788695615,11.930000000000291,-2121.3203435596433,1.0,86.56442424993541,9.5,7.180000000000291,0.29999999999999993,0.8000000000000002,13.793551465969921,1219.7178445722834,0,0.5031809792968658,0.8080024876888132,1.0378038418659399,6.676819020703425,6.371997512311478,6.142196158134351,311.98,476.11,597.24,194.28,536.31,956.41,506.26,1012.42,1553.65,311.98,164.13,121.13,194.28,342.03,420.1,-0.4739085838835823,-0.2619874489733748,0.7605003088326125,0.228254831447534,0.38375538260972625,0.6757349454717876,0.77619496332428,0.7608481238138108,0.14866778538788275,91.69395555511927,91.69395555511927,91.69395555511927
Well_no_66,2975.0,5375.0,3052.300000000001,0.12313239914078059,105.41593032159179,7358976.129488108,1.8928925384381858,3972.8110357126016,28.665947584365817,1659.222383464139,5.519152491070583,9.5,1.95,4.4953726848529065,514.78150704935,0.006202021901745914,1.0059392227185587e-05,0.15658953854987165,6.243742552484179,3049.1183525699375,0.39658237150317743,15.099999999999909,-2404.163056034261,1.0,105.41593032159179,9.5,10.349999999999909,0.45,0.75,16.88345242224157,436.45810671626776,0,0.907798078493476,1.4081122452543182,1.7559612138967757,9.442201921506433,8.94188775474559,8.594038786103134,403.71,585.48,702.16,112.3,388.82,764.22,516.01,974.3,1466.38,403.71,181.77000000000004,116.67999999999995,112.3,276.52,375.40000000000003,-0.5497510589284386,-0.3580898938218632,1.4623330365093496,0.3575871546361929,0.21763144125113854,0.6033734098496585,0.7628840838887987,1.772455148855942,0.26436477218789806,118.43142568641422,118.43142568641422,118.43142568641422
Well_no_67,4375.0,7925.0,3055.879999999999,0.12070404690370815,88.58029955149496,7327870.812447287,2.229157520871931,3549.823338349534,25.641207708799744,1652.203006490757,6.380111701917809,9.5,2.1,4.206609772745567,335.4101966249684,0.006495885184353374,1.3013175126904976e-05,0.15726104847920122,5.815354250313306,3049.514649817965,0.5557675091018155,11.519999999999982,388.9087296526012,1.0,88.58029955149499,9.5,6.769999999999982,0.4000000000000001,0.6999999999999997,15.232141626921981,528.762112233758,0,0.6058646503557635,0.9565382902617058,1.2130503732172453,6.164135349644218,5.813461709738276,5.556949626782736,399.31,587.69,704.82,270.54,727.85,1290.8,669.85,1315.54,1995.62,399.31,188.38000000000005,117.13,270.54,457.31,562.9499999999999,-0.5282362074578647,-0.3782248646353118,0.690360020699342,0.23100303951367765,0.40388146599985075,0.7082500890520218,0.8277702623220798,0.7536087903877311,0.1687541944823944,114.43343738744474,114.43343738744474,114.43343738744474
Well_no_68,5225.0,4425.0,3050.86,0.11576994901121992,105.24870984602293,7369151.976042782,2.28148433505,3438.5531168952593,25.236173974402703,1707.1355484498229,6.369784581388414,9.5,2.05,4.225785645866977,353.55339059327366,0.006228477846892692,1.1976985783994553e-05,0.15377057561850785,5.868034508142217,3045.503636403999,0.5053181798000651,16.539999999999964,-1484.9242404917497,1.0,105.24870984602289,9.5,11.789999999999964,0.34999999999999987,0.6999999999999997,17.935939146231085,2000.0,0,1.7758705160618713,2.669724570622527,3.240736127704956,10.014129483938092,9.120275429377436,8.549263872295008,332.98,511.25,636.83,127.16,384.31,723.27,460.14,895.56,1360.1,332.98,178.26999999999998,125.58000000000004,127.16,257.15,338.96,-0.46462249984984094,-0.2955629101924045,1.0222554262346648,0.3181411627454793,0.2763506758812535,0.5905792108768545,0.7296680587247599,1.1370644706894923,0.23551260404407928,108.58802154964454,108.58802154964454,108.58802154964454
Well_no_69,3375.0,775.0,3059.64,0.12391904780281544,86.0860084288257,7400188.5833400395,1.9103321215932536,4002.2915137528157,29.39385313898935,1676.5397642847201,5.3157913912392045,9.5,1.95,4.265776621321065,694.6221994724906,0.004035968395389685,4.4383913859488126e-06,0.12564662218956582,6.543368099880593,3056.4640115419616,0.3962994229018705,7.760000000000218,-5374.011537017762,1.0,86.08600842882566,9.5,3.0100000000002183,0.34999999999999987,0.8000000000000002,13.156222776217756,2000.0,0,0.7081397503251329,1.1160753902769396,1.4107928072501967,2.3018602496750855,1.8939246097232787,1.5992071927500215,592.6,991.62,1320.1,597.02,1407.5,2342.7,1189.62,2399.12,3662.7999999999997,592.6,399.02,328.4799999999999,597.02,810.48,935.1999999999998,-0.32666216672291604,-0.17678311864066984,0.35754246088908254,0.15388411805349891,0.5018577360837915,0.6700950806118231,0.7400607748797163,0.33522915446289403,0.10441159216392368,64.65688548580256,64.65688548580256,64.65688548580256
Well_no_70,3575.0,9775.0,3060.300000000001,0.13284158179524597,123.29878388852542,7298872.98999807,2.291797700572541,3264.456956734152,24.82127472425182,1681.8220669248099,6.736706435331223,9.5,2.35,4.553024600209224,403.11288741492734,0.004948674115183849,8.185666149567162e-06,0.1358447737586605,5.9992166403759635,3050.7300034568198,0.7159998271589529,7.099999999999909,1131.3708498984756,0.0,123.29878388852542,9.5,2.349999999999909,0.6500000000000001,0.6999999999999997,20.552480645339465,319.26156658267973,0,0.23002128550861486,0.3956441188875554,0.5366300402714859,2.1199787144912943,1.9543558811123536,1.8133699597284232,490.91,787.53,1022.1,1001.3,2282.4,3725.6,1492.21,3069.9300000000003,4747.7,490.91,296.61999999999995,234.57000000000005,1001.3,1281.1000000000001,1443.1999999999998,-0.39577519300890196,-0.2091902096959069,0.2794367322480777,0.1265318866599014,0.6710181542812338,0.8119945237431231,0.8601894180966401,0.21009322707952247,0.059353718460253536,77.6389517729333,77.6389517729333,77.6389517729333
Well_no_71,6975.0,6525.0,3055.0400000000004,0.1416192888832392,165.33584637729896,7219434.11834239,2.074350172279325,3633.698255960593,26.66674812492023,1656.2191284444311,5.689011359796785,9.5,2.45,4.98655490546693,728.0109889280519,0.005101963464739721,6.542564210251508e-06,0.14275868815388443,6.590316142764152,3050.4241481031618,0.46829259484197794,12.360000000000127,1237.4368670764586,0.0,165.33584637729894,9.5,7.610000000000127,0.5999999999999999,0.8499999999999999,25.087695763856452,678.1158653438091,0,1.5515570529413132,2.3410832741767846,2.859256239801899,6.058442947058814,5.268916725823343,4.750743760198228,514.78,797.9,998.59,312.04,828.88,1477.7,826.8199999999999,1626.78,2476.29,514.78,283.12,200.69000000000005,312.04,516.8399999999999,648.82,-0.45001748319670537,-0.29114862955637166,0.6563261120369179,0.25535949229935795,0.3773977407416367,0.6460823041152056,0.763757931042601,0.7119400419450527,0.18213720787253165,108.89560450287055,108.89560450287055,108.89560450287055
Well_no_72,3825.0,2625.0,3055.11,0.1126240518761166,58.17283138468808,7455476.264464825,1.9550763823651245,3901.345177320203,29.101970907942796,1684.591084903738,5.719905175691478,9.5,1.6,3.95679934844037,570.0877125495688,0.005356016971065716,7.691291074858269e-06,0.14501569326624816,6.345790230655937,3049.6751919943613,0.5092404002820103,12.289999999999964,-3747.6659402887017,1.0,58.172831384688074,9.5,7.539999999999964,0.14999999999999997,0.6999999999999997,9.167153226033289,786.1917979882136,0,1.3294312680145928,2.026474173928306,2.489225192695618,6.21056873198537,5.513525826071658,5.050774807304346,323.71,513.79,647.54,152.89,414.71,745.22,476.59999999999997,928.5,1392.76,323.71,190.07999999999998,133.75,152.89,261.82,330.51000000000005,-0.41280776003212755,-0.29634890572390565,0.71247301981817,0.26235581697349347,0.32079311791859,0.5793759681345431,0.711907121009779,0.8060735588522678,0.22874810168940163,85.3854096001095,85.3854096001095,85.3854096001095
Well_no_73,7975.0,7525.0,3059.89,0.1297525,101.06721356034677,7332723.832567228,1.9862433569611189,3734.7027367371034,27.869548134001633,1637.9478525315044,5.119217463674482,9.5,2.15,4.077327600039633,602.0797289396147,0.005520738929991429,7.731944613437813e-06,0.14834290815748605,6.400389876638431,3055.047076020013,0.47964619899930766,7.510000000000218,2651.650429449553,0.0,101.06721356034677,9.5,2.7600000000002183,0.45,0.8499999999999999,15.790790171899426,1624.4316304095685,0,1.0591731682165915,1.6324925323830077,2.0295787216654833,1.7008268317836268,1.1275074676172105,0.730421278334735,347.15,573.85,749.4,388.93,941.69,1591.4,736.0799999999999,1515.54,2340.8,347.15,226.70000000000005,175.54999999999995,388.93,552.76,649.71,-0.3469681693792307,-0.2256285840317604,0.42123261255238725,0.1753925754396122,0.52838006738398,0.7091576219433967,0.7872791605069918,0.3421354546064727,0.11016103634268,75.9561336124002,75.9561336124002,75.9561336124002
